"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B032","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-01-01 06:00",47.92,333.14,137.45,18.08,34.53,29.98,26.99,110.03,60.7,25.24,2,43.86,25,35.63,37.91,33.73,556.67,577.91,72.34,120.29,112.87,199.73,141.19,665.86,119.77,23.99,370.03,45.44,842.41,1005.7,0.08,124.4,199.09,11.24,306.79,130.6,15.53,82.85,820.28,442.73,1247.23,587.12,678.44,28.71,353.2,1273.94,135.13,94.47,10000,13.68,71.96,18.47,27.74,10.77,0,11.47,20.49,15.44,536.98,92.92,52.98,59.12,13.49,2.9,24,45.74,14.84,78.09,19.56,26.23,120.36,1270.24,158.85,35.11,56.5,27.55,9.44,1476.62,47.3,116.92,60.75,10.54,87.93,49.56,11.73,29.42,21.16,30.95,64.55,78.74,24.75,482.55,356.4,305.74,70.36,96.98,35.98,113,186.65,34.41,5.5,39.45,49.07,143.97,145.04,138.87,61,372.4,140.13,30.9,83.46,226.02,69.01,297.42,780.07,17.89,30.98,30.98,15.56,21.84,591.57,49.43,272.18,7.47,263.74,836.59,0,0,101,24.15,98.65,7,779.16,484.05
"2018-01-01 06:15",48.12,329.44,135.11,18.53,34.55,31.06,26.92,113.77,61.45,24.53,2,43.32,26,35.36,40.09,35.04,558,577.11,76.05,119.55,112.34,204.96,132.25,670.86,113.19,23.99,365.7,45.26,850.75,1019.83,0.08,131.6,209.46,9.29,307.12,139.29,15.34,73.8,825.09,441.4,1248.48,597.07,656.44,27.49,379.84,1276.36,158.22,103.83,10000,13.6,68.44,30.76,25.7,10.51,0,12.7,20.8,15.07,550.49,95.5,53.44,56.1,13.65,2.9,24,46.43,14.57,79.95,18.83,26.16,112.35,1306.21,159.83,35.29,57,30.82,9.68,1470.63,46.12,116.95,58.49,11.22,91.08,47.7,12.83,29.6,21.18,31.06,64.76,78.51,26.06,487.91,355.67,296.16,73.6,97.13,35.91,112,184.79,35.33,4.9,39.72,50.02,143.97,141.36,137.46,37,384.64,139.38,31.14,86.27,223.72,69.09,298.57,781.42,17.61,30.58,30.58,15.74,21.27,587.7,50.02,269.51,7.66,265.16,838.09,0,0,107,21.64,102.66,7,804.81,481.14
"2018-01-01 06:30",50.15,332.2,132.25,19.06,34.35,31.44,18.59,117.24,61.69,25.16,2,44.36,26,35.05,37.44,33.7,548.52,574.84,72.43,118.75,112.69,195.77,127.25,659.37,118.97,23.98,371.44,46.43,856.32,1021.46,0.08,123.4,203.09,11.04,295.26,129.79,15.48,82.83,781.7,444.38,1237.88,590.26,702.44,35.53,427.92,1275.4,205.66,105.03,10000,14.1,68.03,32.01,24.33,11.04,0,11.56,21.26,14.87,543.15,92.26,53.41,59.95,12.8,2.9,24,46.72,14.66,79.02,18.81,26.29,112.25,1289.68,164.87,37.08,57.38,31.2,9.62,1479.31,47.34,116.79,58.35,10.88,90.44,48.18,13.1,29.71,21.17,30.71,64.71,75.57,24.78,485.17,353.46,308.73,75.14,96.17,36.15,111,186.93,35.25,5.6,39.72,50.69,143.32,143.06,139.45,61,364.56,139.31,35.07,86.63,225.98,69.19,297.48,785.59,18,31.24,31.24,15.77,21,593.83,57.24,271.38,7.72,266.73,831.85,0,0,109,25.9,103.17,9,826.09,484.31
"2018-01-01 06:45",52.09,329.76,133.73,18.9,34.42,30.56,17.95,113.85,66.56,24.85,2,42.73,25,35.68,38.98,34.49,556.39,578.34,76.47,119.66,111.72,204.2,145.44,666.92,106.83,24.04,386.9,44.88,854.14,1020.81,0.09,128.09,193.22,10.73,307.28,128.33,18.39,73.61,813.08,442.71,1247.33,595.5,662.44,28.29,374.84,1275.89,155.84,99,10000,16.33,67.34,31.88,25.46,10.45,0,11.94,20.55,15.08,542.23,92.8,58.18,56.34,13.8,2.9,24,45.23,14.61,79.37,19.05,25.59,109.96,1314.9,170.09,35.33,55.5,28.3,9.9,1473.57,48.75,116.69,63.95,9.01,91.21,50.21,12.41,29.93,20.77,31.15,64.64,79.61,25.06,466.69,354.03,298.94,77.68,95.11,37.25,111,187.53,34.37,5.1,39.72,50.14,143.26,141.89,136.95,52,393.18,142.39,35.45,84.35,225.45,70.34,297.86,782.6,18.31,30.92,30.92,16.07,21.64,595.55,64.26,268.84,7.55,267.94,836.93,0,0,112,30.91,103.18,7,796.27,490.53
"2018-01-01 07:00",48.78,327.68,131.62,19.09,34.73,30.22,17.15,115.44,61.2,25.5,2,41.53,26,35.66,39.12,34.21,551.06,572.97,72.13,119.19,111.98,199.02,116.33,665.73,122.1,24.05,379.72,45.37,862.46,1018.2,0.09,118.47,215.18,10.51,300.3,128.44,16.51,81.76,805.24,442.79,1243.4,592.7,732.44,28.62,355.09,1267.66,135.68,98.88,10000,15.02,67.23,31.93,31.14,11.35,0,12.17,19.76,14.94,547.37,94.65,54.96,59.17,13.56,2.9,24,45.04,14.44,79.14,18.54,25.97,109.77,1288.93,160.39,35.23,57.39,27.48,9.69,1473.71,47.35,116.32,59.83,11.01,89.47,47.21,12.48,29.98,23.86,31,64.64,76.96,25.48,489.43,354.91,307.75,72.69,95.44,37.03,116,190.52,36.63,5.7,39.9,49.42,143.41,141.37,142.07,49,374.23,134.68,31.84,86.31,224.96,70.56,296.96,780.04,18.39,31.44,31.44,15.58,21.39,606.2,49.21,270.13,7.51,265.75,834.02,0,0,100,32.8,103.32,7,838.93,477.54
"2018-01-01 07:15",49.09,335.77,133.44,19.17,34.5,30.56,17.28,115.48,62.7,24.14,2,42,26,35.72,37.87,34.11,549.1,576.81,72.19,120.86,113.32,196.25,147.08,669.38,113.97,24.01,379.03,45.52,875.94,1024.2,0.09,133.44,196.96,11.72,306.91,130.15,15.35,78.55,816.61,445.32,1275.34,595.57,663.44,27.76,369.35,1266.15,134.95,133.53,10000,13.74,72.04,32,55.62,10.47,0,11.39,20.38,15.18,542.67,92.09,53.26,59.06,13.05,2.9,25,45.85,14.59,79.42,18.97,25.7,109.88,1291.55,156.9,35.09,55.32,30.6,9.48,1490.19,47.25,116.89,59.67,10.3,90.25,47.22,12.33,30.03,22.33,31.26,66.47,97.74,26.16,490.3,358.1,296.58,75.89,95.54,37.06,116,190.35,34.77,4.7,39.62,48.8,144.08,135.73,124.61,61,354.78,136.58,34.66,84.34,225.49,70.37,297.81,782.79,17.57,31.3,31.3,15.58,20.74,600.98,49.16,269.95,7.7,265.58,835.37,0,0,110,33.14,104.58,7,972.34,486.96
"2018-01-01 07:30",49.24,328.8,133.84,19,34.62,31.16,17.35,113.7,59.95,26.29,2,43.66,24,36.13,40.03,33.92,552.85,572.32,72.9,120.36,111.88,199.86,133.78,676.06,120.17,24.01,371.12,46.75,861.34,1020.3,0.09,126.82,199.62,8.81,303.65,133.59,15.36,89.43,780.62,450.15,1288.32,635.92,696.44,36.31,364.79,1268.75,135.21,105.76,10000,13.94,71.43,32.04,49.38,10.64,0,12.39,19.82,14.73,545.35,91.54,54.1,61.65,13.24,2.9,25,46.85,14.51,80.3,20.15,26.71,108.39,1303.88,161.9,35.96,57.94,30.93,9.61,1502.38,46.76,117.11,57.37,12.3,91.48,49.96,12.78,29.84,21.25,30.78,64.94,102.65,26.87,489.1,357.93,306.63,74.25,96.5,36.36,116,190.63,33.62,4.7,40.16,48.26,144.11,139.23,121.87,55,367.8,144.47,37.85,86.7,225.97,70.66,297.91,787.11,17.84,30.8,30.8,15.63,20.41,626.16,49.37,271.34,7.65,264.63,833.17,0,0,118,60.98,109.2,7,1230.65,481.62
"2018-01-01 07:45",56.55,325.95,134.06,18.19,34.69,30.61,20.74,114.17,61.17,23.28,2,41.2,27,35.71,38.02,33.98,544.92,575.17,76.16,119.72,113.58,193.17,124.32,672.84,115.4,24.06,370.23,44.46,878.28,1033.51,0.09,140.13,209.9,11.18,305.55,133.6,15.44,84.88,762.78,461.43,1273.06,633.21,707.44,28.72,368.24,1271.3,138.11,110.27,10000,13.96,72.2,32.03,51.85,10.51,0.24,11.81,19.81,15.77,549.07,94.74,53.86,58.09,12.82,2.9,25,45.12,14.46,79.22,19.85,26.03,111.24,1305.14,177.68,36.5,55.19,29.18,5.85,1511.05,47.26,116.84,58.93,11.23,90.36,47.18,14.07,29.87,21.24,30.87,58.04,102.63,27.4,481.65,355.73,297.82,74.17,97.02,36.36,116,189.57,36.42,5.2,39.16,48.56,142.64,141.98,120.58,56,373.77,141.27,30.71,84.64,226.5,70.5,297.42,785.75,18.3,30.45,30.45,15.66,20.76,631.69,49.44,270.04,7.55,266.82,832.62,0,0,104,64.22,105.43,9,1251.91,483.99
"2018-01-01 08:00",57.81,333.03,132.81,18.07,34.36,30.56,19.81,114.47,64.42,26.84,2,41.77,24,36.28,37.43,34.08,552.9,571.04,71.3,120.65,112.89,199.65,134.08,667.35,116.64,24.04,371.2,47.15,874.05,1019.21,0.09,129.41,202.87,11.57,300.68,136.25,15.3,89.43,763.35,443.97,1279.32,646.53,695.44,28.95,379.11,1262.34,141.79,131.21,10000,13.24,71.86,32.31,54.8,10.32,0,11.9,19.76,14.9,540.97,91.9,53.35,61.63,13.38,2.9,25,45.66,14.61,79.22,19.62,25.79,108.82,1283.11,160.88,35.25,57.08,27.99,5.09,1512.08,48.43,116.89,57.29,11.25,90.64,48.09,14.47,29.89,25.03,31.31,58.81,101.08,26.82,493.71,355.75,311.41,75.3,95.51,36.78,111,185.67,33.79,4.7,39.69,48.19,143.32,138.2,128.87,48,351.93,144.39,31.04,87.53,228.17,70.59,284.95,779.29,17.97,30.49,30.49,15.66,21.15,632.52,49.47,276.67,7.54,269.41,834.3,0,0,114,64.78,105.28,7,1267.82,487.03
"2018-01-01 08:15",58.42,334.03,132.25,18.17,34.64,30.75,20.32,114.94,62.03,23.34,2,43.36,25,37.56,40,33.83,549.71,573.48,69.8,121.89,114.63,196.71,129.79,678.19,108.68,21.99,371.54,43.19,885.9,1022.13,0.09,133.51,201.17,9.46,304.58,131.92,18.19,83.25,808.12,448.19,1281.66,627.86,668.44,28.8,376.89,1260.51,139.59,202.01,10000,13.61,70.99,31.94,54.65,10.43,0,11.81,19.81,14.48,540.38,93.22,57.55,60.56,13.8,2.9,25,45.53,14.84,79.6,18.44,25.9,113.1,1312.68,159.28,35.17,58.42,29.92,5.39,1525.36,46.6,116.97,65.82,11.81,96.12,49.43,13.04,30.63,21.29,30.35,56.75,100.81,26.33,483.05,355.31,296.27,76.18,94.07,37.3,112,191.07,34.28,5.9,39.8,48.36,144.62,141.43,127.34,48,384.54,146.2,31.46,83.54,227.31,70.54,239.4,768.69,17.76,30.87,30.87,15.79,21.09,629.59,49.63,271.83,7.94,265.27,837.64,0,0,100,64.57,105.41,7,1270.08,484.04
"2018-01-01 08:30",59.05,330.73,131.97,18.31,34.93,30.84,20.25,116.28,63.49,27.26,2,42.77,26,36.59,37.52,34.2,545.33,570.27,72.18,121.19,112.5,191.22,133.09,667.95,123.87,21.61,367.49,47.28,862.58,1036.1,0.09,121.87,218.06,12.58,301.04,134.55,17.35,87.53,824.16,449.17,1278.62,644.44,697.44,36.66,372.94,1264.64,139.64,198.04,10000,13.75,71.74,31.9,56.82,11.13,0,11.98,19.61,15.6,541.22,93.41,55.06,59.95,13.22,2.91,25,45.11,14.48,79.36,18.65,25.97,109.19,1278.11,160.3,35.2,55.71,31.24,5.39,1513.75,47.69,117.02,64.56,12.21,97.64,47.82,14.95,30.06,21.3,30.46,59.2,103.18,25.72,512.88,357.2,309.94,74.03,92.57,36.5,112,187.18,37.61,6,39.73,49.9,144.37,138.02,129.52,55,410.54,145.18,31.19,86.99,226.87,70.53,237.71,773.26,17.98,30.9,30.9,15.52,20.96,629.58,49.74,271.81,7.64,265.94,837.05,0,0,114,66.46,105.46,7,1277.91,493.25
"2018-01-01 08:45",60.1,330.8,132.04,20.5,36.48,30.29,20.21,116.05,63.99,23.65,2,42.39,25,36.31,39.82,34.04,552.98,571.32,71.71,121.03,109.95,200.17,129.08,668.33,111.75,21.63,379.39,43.97,881.59,1023.24,0.09,133.55,191.88,8.92,303.36,135.18,15.45,84.98,817.73,446.48,1274.59,638.1,675.44,27.42,381.96,1276.97,157.21,180.86,10000,14.22,72.86,31.72,53.43,10.25,0,11.38,19.95,14.91,539.35,93.09,53.49,59.55,12.99,2.92,24,44.63,14.59,79.42,18.81,25.74,108.06,1308.47,162.01,35.24,58.08,29.73,5.17,1508.82,48.53,116.81,58.01,12.13,98.86,49.69,15.32,30.16,21.2,30.69,56.84,103.46,25.6,519.97,356.15,295.93,78.35,93.31,39.93,116,186.23,32.86,5,39.81,49.05,144.31,142.74,132.11,55,391.85,149.99,32.44,84.63,224.73,71.3,236.79,756.83,17.67,30.47,30.47,15.73,21.68,632.63,50.83,271.01,7.81,263.93,833.03,0,0,101,61.18,104.95,7,1253.64,488.76
"2018-01-01 09:00",62.15,338.68,133.59,20.94,36.31,30.52,20.35,112.05,64.14,27.43,0,43.77,26,36.15,38.28,34.21,548.04,571.9,73.57,121.11,107.96,193.62,137.96,673.38,118.29,21.61,372.99,46.37,881.63,1019.08,0.09,123.33,211.38,11.6,291.66,141.53,15.32,83.28,821.16,442.43,1277.17,649.09,724.44,27.29,438.79,1276.99,210.7,187.14,10000,14.14,72.47,31.64,51.55,9.99,0,11.75,19.66,15.31,544.55,92.28,51.78,57.05,13.07,2.92,22,44.35,14.78,80.48,18.9,25.76,107.82,1302.5,178.87,36.31,55.41,27.32,4.11,1525.09,47.56,114.72,57.83,11.36,96.57,46.93,13.3,28.57,20.75,30.63,58.78,103.78,25.34,490.03,356.99,310.56,75.07,91.9,39.65,114,188.35,31.94,5.7,39.58,48.79,143.77,134.54,132.07,60,395.67,140.2,30.95,84.39,220.9,71.01,322.58,734.12,17.72,31.51,31.51,15.87,21.76,627.18,50.85,269.17,7.53,267.56,835.13,0,0,104,61.16,105.16,9,1268.49,499.16
"2018-01-01 09:15",58.66,323.85,130.58,20.25,36.43,30.45,20.47,106.74,64.68,23.27,0,42.43,25,35.56,36.39,35.14,549.37,563.54,70.33,116.63,103.8,195.58,121.44,667.97,117.78,21.63,374.56,44.82,872.14,1035.55,0.09,138.66,196.23,12.6,292.32,140.24,15.69,88.67,833.06,436.97,1274.43,625.48,676.44,26.53,413.23,1282.2,178.71,177.57,10000,16.75,75.02,31.65,58.61,10.34,0,12.63,19.66,15.23,540.02,93.66,50.45,57.08,12.94,2.93,21,45.36,14.57,79.42,17.44,26.72,109.89,1294.5,160.07,36.49,56.68,28.35,4.12,1518.89,47.61,114.74,60.03,12.82,93.07,46.01,13.14,27.4,20.59,30.66,56.11,99.25,24.8,498.54,354.78,299.84,74.04,89.42,31.51,114,185.43,32,6.7,39.63,48.38,140.14,139.66,128.66,45,409.98,134.43,30.04,84.13,212.25,70.92,376.96,731.49,16.75,30.69,30.69,15.83,21.54,623.12,49.26,269.04,8.18,267.84,837.65,0,0,113,57.84,103.69,7,1273.16,506.83
"2018-01-01 09:30",59.27,318.81,131.48,19.73,36.52,30.8,19.7,107.79,61.83,27.44,0,41.7,25,34.92,38.92,33.89,538.62,565.36,72.58,116.62,103.25,196.57,146.3,672.31,126.09,21.6,377.34,44.57,883.01,1027.93,0.08,129.68,197.12,17.17,296.42,137.37,16.07,83.81,815.51,437.33,1284.25,635.83,700.43,34.52,373.86,1282.71,144.41,178.58,10000,14.96,73.16,31.53,55.61,10.14,0.25,11.66,19.98,14.86,533.99,89.95,50.97,55.46,12.41,2.92,21,45.26,14.6,79.04,17.55,26.19,109.6,1296.45,155.62,35.43,55.66,31.85,4.2,1515.29,46.74,114.82,59.6,11.36,94.23,47.54,15.1,27.26,20.81,30.97,57.63,103.05,24.56,518.9,358.57,308.12,77.85,91.2,26.07,114,186.19,30.31,4.5,39.28,48.43,137.92,142.69,135.49,39,411.37,141.19,29.33,84.56,209.39,70.83,359.48,742.16,16.69,30.57,30.57,15.94,21.75,624.29,49.52,270.12,7.44,264.12,831.22,0,0,107,58.42,99.53,7,1269.76,490.98
"2018-01-01 09:45",58.65,310.31,134.99,19.71,36.49,30.28,20.09,102.45,62.34,23.79,0,39.3,21,35.03,36.88,35.22,532.51,541.12,73.79,116.03,101.47,189.92,114.43,668.72,109.85,21.59,382.12,45.57,869.43,1026.88,0.08,136.75,209.99,8.27,291.4,135.17,18.93,89.38,758.09,442.07,1284.52,648.84,663.43,27.2,382.36,1268.34,149.13,179.51,10000,13.98,73.75,31.35,51.64,10.34,0,12.3,20.53,15.36,539.86,91.22,54.38,55.55,12.49,2.64,22,46.32,14.57,80.7,18.23,26.36,108.53,1305.19,159.53,35.28,57.49,30.66,4.27,1522.03,46.92,114.97,58.1,12.49,93.96,47.18,15.17,27.71,20.93,30.8,57.42,100.33,25.32,512.07,359.17,295.97,74,89.45,25.66,109,181.83,34.35,5.1,39.22,48.26,137.85,141.88,129.44,41,412.88,138.97,27.94,83.75,210.7,65.45,327.38,743.16,16.76,30.73,30.73,15.2,21.52,614.06,49.47,271.61,7.26,263.97,834.14,0,0,102,59.2,98.7,7,1237.06,503.07
"2018-01-01 10:00",63.36,321.39,135.84,19.88,36.1,30.19,18.41,105.03,63.51,27.02,0,38.05,20,34.9,37.57,32.76,545.13,564.88,69.7,113.4,100,199.36,143.73,671.93,121.72,21.63,381.58,44.73,901.11,1028.14,0.08,122.45,192.81,6.48,300.69,136.49,17.22,81.18,753.69,435.71,1286.07,640.57,653.43,26.87,382.45,1282.39,152.8,184.18,10000,11.81,62.93,31.81,53.63,10.14,0,11.86,18.98,14.67,537.28,91.57,46.69,54.82,13.02,0,15,44.73,14.57,79.91,17.98,26.6,112.31,1295.4,171.28,35.19,56.81,28.08,4.05,1510.29,48.4,114.94,58.45,11.72,93.82,47.53,15.3,28.96,21.01,30.82,62.2,100.52,24.99,507.94,353.87,309.29,75.26,89.85,26.46,110,179.43,33.9,4.8,35.25,50.25,133.6,135.04,137.89,59,398.99,140.43,27.77,83.82,207.77,59.92,327.81,733.72,16.43,30.99,30.99,15.38,21.54,618.14,49.31,269.5,7.5,265.29,833.42,0,0,111,52.55,98.01,7,1236.99,489.39
"2018-01-01 10:15",58.84,319.65,134.01,19.88,36.18,30.92,18.75,106.29,63.27,23.88,0,37.32,21,34.6,37.2,33.03,535.55,561.54,73.27,113.73,101.39,190.26,116.83,659.9,111.85,21.63,385.15,45.96,882.19,1024.02,0.08,129.83,197.55,10.68,295.2,137.04,16.19,79.1,787.89,441.16,1290.42,641.03,660.43,27.46,402.75,1291.13,147.37,187.84,10000,8.58,62.37,31.42,50.2,9.9,0,13.33,19.77,15.06,531.61,92.94,44.32,54.6,12.92,0,15,45.36,14.56,79.88,17.9,27.1,113.9,1306.76,169.01,35.23,55.34,27.2,4.12,1503.96,47.35,114.9,59.16,11.95,93.81,47.56,15.19,27.68,20.59,31.25,59.63,99.92,25.04,496.41,355.59,298.47,75.65,90.09,25.37,110,177.65,33.18,5.8,35.92,49.88,132.82,143.22,132.33,56,425.19,140.85,27.86,84.71,203.47,60.04,328.74,733.29,16.21,30.97,30.97,15.41,21.36,562.53,49.43,268.59,7.8,266.47,837.43,0,0,101,54.57,98.93,7,1268.78,485.79
"2018-01-01 10:30",58.51,314.95,135.39,19.74,36.07,30.63,18.73,107.85,59.89,26.82,0,36.64,20,34.72,35.94,34.88,538.98,564.58,70.24,114.03,101.52,194.96,144.58,675.3,120.51,21.59,372.54,44.92,915.49,1027.72,0.08,119.9,204.8,10.25,293.33,139.25,15.36,70.89,807.84,443.46,1299.66,605.36,694.43,33.61,403.42,1290,145.28,191.13,10000,8.92,61.85,31.28,48.57,10.19,0,11.82,18.67,14.73,537.1,91.08,44.27,55.9,12.35,0,15,44.82,14.44,80.12,17.98,26.65,113.45,1315.05,158.65,35.22,57.13,30.03,4,1502.19,45.92,115.08,66.75,12.09,91.69,48.55,15.03,27.48,20.79,31.17,61.01,98.19,26.3,472.68,357.17,308.31,74.88,90.99,24.3,116,178.82,34.05,7.9,34.4,49.61,131.93,140.28,132.26,53,415.49,142.04,27.98,82.7,204.59,61.55,327.47,735.21,16.21,30.39,30.39,15.1,21.21,564.2,49.57,270.09,7.43,265.31,833.14,0,0,105,58.05,98.89,7,1300.45,506.33
"2018-01-01 10:45",59.89,315.05,136.68,19.74,34.68,30.18,19.41,107.7,61.97,24.17,0,36.22,22,34.07,39.42,32.34,541.31,559.22,69.07,113.76,106.6,195.32,115.82,676.43,112.17,21.58,368.36,44.78,901.42,1034.72,0.08,122.6,191.25,13.55,289.92,143.15,15.52,82.45,763.97,437.8,1300.55,595.28,665.43,27.03,390.05,1296.92,153.76,175.75,10000,8.97,61.48,31.43,55.26,9.97,0,12.4,18.98,14.74,538.87,92.65,43.92,57.98,12.42,0,15,44.5,14.64,81.86,17.91,26.36,111.61,1295.43,161.29,35.46,59.57,31.18,4.03,1488.12,48.64,114.59,58.14,11.75,92.26,46.32,13.23,27.75,20.96,30.89,61.6,97.95,26.45,514.11,359.19,296.37,74.13,92.31,24.31,116,186.61,30.02,5.3,34.76,48.77,132.71,137.07,134.95,51,423.33,135.1,28.24,85.02,205.88,61.88,326.43,741.52,16.16,29.76,29.76,15.25,21.35,556.02,51.52,267.78,7.42,264.37,833.42,0,0,100,53.18,99.03,7,1315.99,490.75
"2018-01-01 11:00",60.61,324.65,136.44,19.93,29.95,29.77,20.01,108.06,66.22,27.09,0,36.48,20,33.96,37.26,32.63,543.92,565.56,67.1,117.23,102.93,193.67,141.64,671.21,115.34,21.61,379.24,45.79,927.47,1028.41,0.08,125.38,214.75,13.26,296.88,138.17,17.49,71.51,791.79,441.91,1283.41,632.5,704.43,26.75,388.87,1297.88,156.56,175.03,10000,8.88,57.89,97.92,52.87,10.02,0,10.68,19.03,14.46,535.3,90.95,45,57.04,12.49,0,15,43.47,14.34,82.61,16.99,25.52,111.45,1295.23,168.96,36.98,55.72,29.97,4.08,1494.48,47.45,115.24,58.67,12.48,93.73,48.33,15.36,27.55,20.89,30.68,59.75,97.25,25.65,513.08,353.7,296.54,77.22,90.43,28,115,185.38,29.3,5,33.47,49.85,132.57,142.84,134.37,39,436.11,144.74,29.04,83.39,204.66,61.27,328.07,734.75,15.86,29.52,29.52,15.46,21.8,555.18,54.43,269.38,7.5,264.54,835.6,0,0,106,54.81,99.27,7,1332.94,480.76
"2018-01-01 11:15",62.71,325.05,133.24,19.81,29.78,30.24,19.85,109.1,65.41,23.65,0,36.23,21,36.56,38.07,32.48,576.53,561.12,67.38,115.47,106,200.81,120.1,676.42,99.5,21.55,377.72,45,927.47,1028.85,0.08,127.94,187.46,17.54,295.79,131.62,18.42,80.19,787.25,441.98,1292.41,619.51,668.42,27.48,396.89,1299.52,155.57,176.9,10000,9.2,57.44,126.31,46.82,10.23,0,11.41,20.07,14.43,538.19,89.94,47.03,54.82,12.4,0,15,44.39,13.55,80.64,17.23,26.4,113.54,1291.24,172.33,35.32,55.69,28.23,4.22,1492.19,45.47,115,57.63,11.84,92.76,47.75,15.39,27.7,23.62,30.63,60.39,95.4,25.6,494.99,353.98,300.93,72.35,88.49,27.89,115,184.92,31.38,4.6,33.36,51.11,131.77,140.28,130.7,39,409.79,145.32,32.74,84.74,202.47,61.2,290.65,735.37,15.52,29.13,29.13,15.18,21.39,549.42,52.55,266.7,7.37,268.93,836.61,0,0,100,50.06,99.51,9,1299.23,484.37
"2018-01-01 11:30",59.87,317.64,132.87,19.72,29.82,29.98,19.41,108.91,60.29,26.94,0,36.53,20,34.07,37.85,32.28,549.05,568.1,70.34,114.23,103.56,190.91,140.2,666.35,112.7,21.53,384.96,49.19,922.86,1040.82,0.08,127.08,201.65,9.16,294.77,133.51,15.52,74.01,789.78,439.76,1295.93,622.39,682.42,33.26,476.17,1308.02,224.4,164.5,10000,10.02,54.9,124.74,47.24,11.22,0,10.56,19.46,15.68,537.89,90.11,43.89,54.13,12.28,0,15,44.04,13.72,79.17,17.87,26.12,113.44,1283.5,162.63,35.12,58.15,28.15,4.08,1502.29,48.47,115.35,60.95,11.52,90.75,46.59,14.98,27.9,21.56,30.49,60.9,97.58,26.92,485.38,354.39,298.45,77.55,91.77,24.25,111,178.81,29.06,5.2,34.63,51.1,132.81,147.81,136.98,41,428.11,138.39,34.92,83.15,203.32,62.49,300.89,731.11,15.29,29.55,29.55,15.21,21.92,553.97,51.83,268.09,7.22,266.45,838.45,0,0,105,52.99,99.29,7,1288.79,488.29
"2018-01-01 11:45",60.05,318.57,128.62,19.66,29.89,30.05,19.37,110.64,53.54,24.21,0,35.86,22,33.14,36.4,32.2,556.19,564.77,67.95,114.47,106.62,195.96,121.41,669.25,115.48,21.51,382.56,48.14,911.64,1028.87,0.08,126.76,199.06,11.87,298.77,135.2,15,82.13,743.37,441.95,1295.41,628.14,689.42,27.27,468.67,1293.25,203.91,168.08,10000,9.32,46.46,31.53,47.5,9.94,0,10.2,19.22,13.82,539.79,91.03,43.65,53.83,12.66,0,15,43.96,13.26,80.05,17.58,26.2,111.09,1311.19,157.76,35.07,54.8,30.74,3.99,1496.36,51.49,115.17,57.14,10.14,91,48.15,15.75,27.62,20.89,29.98,58.75,97.55,26.21,535.53,355.92,307.54,71.75,93.2,27.45,111,178.26,31.13,5.4,33.14,50.54,132.56,140.57,130.76,41,422.58,142.95,28.56,85.3,210.47,63.66,296.67,734.67,15.71,29.71,29.71,15.04,22.4,556.44,51.49,267.73,7.84,264.54,832.3,0,0,103,53.91,99.68,7,1305.16,500.73
"2018-01-01 12:00",59.73,319.06,134.89,20.02,29.92,30.1,19.31,110.46,54.5,26.67,0,36.78,19,33.03,39.39,31.6,556.02,564.74,68.64,115.07,103.22,194.06,142.41,677.54,108.82,21.5,383.98,47.87,936.68,1027.56,0.08,123.78,196.21,14.28,303.14,138.13,16.27,72.54,729.87,441.24,1304.11,616.62,667.42,26.54,409.52,1295.29,145.61,169.87,10000,11.87,43.9,31.78,53.24,10.33,0,9.56,18.87,14.44,533.11,89.98,43.86,57.11,12.59,0,15,44.09,13.48,80.08,17.33,25.82,111.07,1294.83,160.76,35.12,58.11,30.64,4,1505.98,49.28,114.87,61.5,11.19,92.59,45.75,14.88,27.5,20.87,29.47,60.58,95.76,25.61,501.08,356.43,297.09,75.79,96.11,25.23,111,179.61,30.53,4.7,33.69,48.68,131.22,147.29,131.9,53,419.65,136.77,27.69,83.06,217.61,61.47,297.95,748.13,15.73,29.19,29.19,15.11,21.7,549.79,51.45,266.5,7.48,265.09,836.99,0,0,110,50.18,99.37,7,1257.8,490.87
